"country","country_long","name","latitude","longitude","primary_fuel","state","nerc"
"USA","United States of America","Holcomb Rock",37.5035,-79.3006,"Hydro",NA,NA
"USA","United States of America","Holcombe",45.2236,-91.1272,"Hydro",NA,NA
"USA","United States of America","Holden",38.7538,-93.9983,"Gas","MO","SERC"
"USA","United States of America","Holdrege Solar Center",40.8247,-96.8203,"Solar",NA,NA
"USA","United States of America","Holland Energy Facility",39.2231,-88.7584,"Gas","IL","SERC"
"USA","United States of America","Holland Energy Park",42.7925,-86.0922,"Gas","MI","RFC"
"USA","United States of America","Holland Solar",40.5997,-75.1086,"Solar",NA,NA
"USA","United States of America","Hollidays Bridge Hydro",34.5275,-82.375,"Hydro",NA,NA
"USA","United States of America","Hollister Solar LLC",36.8625,-121.4289,"Solar",NA,NA
"USA","United States of America","Holliston Solar",42.1696,-71.4682,"Solar",NA,NA
"USA","United States of America","Hollow Dam Power Partnership",44.2965,-75.3361,"Hydro",NA,NA
"USA","United States of America","Holly",38.0327,-102.0737,"Oil","CO","WECC"
"USA","United States of America","Holstein Plant",34.7742,-79.3408,"Solar",NA,NA
"USA","United States of America","Holsum Elm Dairy",44.115,-88.2172,"Biomass",NA,NA
"USA","United States of America","Holt Dam",33.2553,-87.4495,"Hydro",NA,NA
"USA","United States of America","Holter",46.9915,-112.0047,"Hydro",NA,NA
"USA","United States of America","Holton",39.4735,-95.7315,"Oil","KS","MRO"
"USA","United States of America","Holtsville",40.817,-73.0663,"Oil","NY","NPCC"
"USA","United States of America","Holtsville Solar Project",40.7977,-73.034,"Solar",NA,NA
"USA","United States of America","Holtwood",39.8272,-76.3318,"Hydro",NA,NA
"USA","United States of America","Holyoke Solar Cooperative at Mueller",42.1909,-72.6824,"Solar",NA,NA
"USA","United States of America","Homer City Generating Station",40.5128,-79.1961,"Coal","PA","RFC"
"USA","United States of America","Hometown Bio Energy LLC",44.4356,-93.9064,"Biomass",NA,NA
"USA","United States of America","Honda Torrance",33.8381,-118.315,"Gas","CA","WECC"
"USA","United States of America","Honea Path",34.4413,-82.3652,"Oil","SC","SERC"
"USA","United States of America","Hood Farm Solar  LLC",35.205,-77.497,"Solar",NA,NA
"USA","United States of America","Hooksett",43.1017,-71.4657,"Hydro",NA,NA
"USA","United States of America","Hoonah",58.1064,-135.4307,"Oil","AK","ASCC"
"USA","United States of America","Hooper Bay",61.5309,-166.1019,"Oil","AK","ASCC"
"USA","United States of America","Hooper Solar",37.6919,-105.9908,"Solar",NA,NA
"USA","United States of America","Hoopeston Wind LLC",40.3997,-87.7992,"Wind",NA,NA
"USA","United States of America","Hoosier Wind Project LLC",40.7178,-87.2631,"Wind",NA,NA
"USA","United States of America","Hoot Lake",46.2906,-96.0433,"Coal","MN","MRO"
"USA","United States of America","Hoover Dam (AZ)",36.0155,-114.738,"Hydro",NA,NA
"USA","United States of America","Hoover Dam (NV)",36.0155,-114.738,"Hydro",NA,NA
"USA","United States of America","Hope Creek LLC",44.2275,-96.2192,"Wind",NA,NA
"USA","United States of America","Hopewell Cogeneration",37.2917,-77.2811,"Gas","VA","SERC"
"USA","United States of America","Hopewell Cogeneration NJ",40.3483,-74.7715,"Gas","NJ","RFC"
"USA","United States of America","Hopewell Mill",37.2914,-77.2816,"Biomass","VA","SERC"
"USA","United States of America","Hopewell Power Station",37.2978,-77.283,"Waste","VA","SERC"
"USA","United States of America","Hopewell Valley High School",40.328,-74.8049,"Storage",NA,NA
"USA","United States of America","Hopkins Ridge Wind",46.4211,-117.8331,"Wind",NA,NA
"USA","United States of America","Hopkinton",42.3435,-91.2471,"Oil","IA","MRO"
"USA","United States of America","Horn",34.7089,-118.2742,"Solar",NA,NA
"USA","United States of America","Horry Land Fill Gas Site",33.8125,-78.9672,"Waste",NA,NA
"USA","United States of America","Horse Butte Wind I  LLC",43.3864,-111.7264,"Wind",NA,NA
"USA","United States of America","Horse Creek Wind Farm",33.35,-99.54,"Wind",NA,NA
"USA","United States of America","Horse Hollow Wind Energy Center",32.214,-100.0571,"Wind",NA,NA
"USA","United States of America","Horse Mesa",33.5907,-111.344,"Hydro",NA,NA
"USA","United States of America","Horseshoe Bend Hydroelectric Co",43.9041,-116.2442,"Hydro",NA,NA
"USA","United States of America","Horseshoe Bend Wind LLC",45.5855,-120.0082,"Wind",NA,NA
"USA","United States of America","Horseshoe Bend Wind Park",47.4983,-111.4392,"Wind",NA,NA
"USA","United States of America","Horseshoe Lake",35.5087,-97.1797,"Gas","OK","MRO"
"USA","United States of America","Hot Spring Generating Facility",34.2976,-92.8683,"Gas","AR","SERC"
"USA","United States of America","Houghton",42.4267,-78.1566,"Solar",NA,NA
"USA","United States of America","Houma",29.5806,-90.7225,"Gas","LA","SERC"
"USA","United States of America","Houston Chemical Complex Battleground",29.7314,-95.0839,"Gas","TX","TRE"
"USA","United States of America","Houston Plant",29.7198,-95.2706,"Cogeneration",NA,NA
"USA","United States of America","Houweling Nurseries",34.1797,-119.0831,"Gas","CA","WECC"
"USA","United States of America","Howard Down",39.4889,-75.0347,"Gas","NJ","RFC"
"USA","United States of America","Howard F Curren Advncd Wastewater Plant",27.9389,-82.4389,"Biomass",NA,NA
"USA","United States of America","Howard Wind Farm",42.3153,-77.5383,"Wind",NA,NA
"USA","United States of America","Howell Midland Farm  LLC",35.2257,-80.5431,"Solar",NA,NA
"USA","United States of America","Howell Solar",40.147,-74.1675,"Solar",NA,NA
"USA","United States of America","Hudson Avenue",40.7052,-73.9807,"Oil","NY","NPCC"
"USA","United States of America","Hudson Falls Hydroelectric Project",43.2958,-73.5956,"Hydro",NA,NA
"USA","United States of America","Huerfano River Wind",37.7722,-104.8322,"Wind",NA,NA
"USA","United States of America","Hugo",34.0158,-95.3206,"Coal","OK","MRO"
"USA","United States of America","Hugoton 2",37.1642,-101.3401,"Oil","KS","MRO"
"USA","United States of America","Hull Wind II",42.2611,-70.8564,"Wind",NA,NA
"USA","United States of America","Humboldt Bay",40.7415,-124.2103,"Gas","CA","WECC"
"USA","United States of America","Humboldt Sawmill Company",40.4728,-124.1014,"Waste","CA","WECC"
"USA","United States of America","Humpback Creek",60.6128,-145.6794,"Hydro",NA,NA
"USA","United States of America","Hungry Horse",48.3415,-114.0144,"Hydro",NA,NA
"USA","United States of America","Hunlock Power Station",41.2006,-76.07,"Gas","PA","RFC"
"USA","United States of America","Hunlock Unit 4",41.2025,-76.0683,"Gas","PA","RFC"
"USA","United States of America","Hunt Farm Solar",42.5537,-72.2997,"Solar",NA,NA
"USA","United States of America","Hunt Road Solar",42.8298,-70.9602,"Solar",NA,NA
"USA","United States of America","Hunter",39.1747,-111.0289,"Coal","UT","WECC"
"USA","United States of America","Hunterdon Cogen Facility",40.6278,-74.936,"Gas",NA,NA
"USA","United States of America","Hunterstown",39.8662,-77.1648,"Oil","PA","RFC"
"USA","United States of America","Hunterstown Power Plant",39.8725,-77.1672,"Gas","PA","RFC"
"USA","United States of America","Huntersville Delivery No 2",35.3832,-80.8329,"Oil","NC","SERC"
"USA","United States of America","Huntington",39.3792,-111.0781,"Coal","UT","WECC"
"USA","United States of America","Huntington Falls",44.0703,-73.1961,"Hydro",NA,NA
"USA","United States of America","Huntington Resource Recovery Facility",40.8814,-73.2906,"Waste","NY","NPCC"
"USA","United States of America","Huron",44.3695,-98.1722,"Gas","SD","MRO"
"USA","United States of America","Huron Solar Station",36.1814,-120.0306,"Solar",NA,NA
"USA","United States of America","Hurricane City Power",37.1856,-113.2975,"Gas","UT","WECC"
"USA","United States of America","Hurricane Creek Lift Station",39.5879,-86.1858,"Oil","IN","RFC"
"USA","United States of America","Husky Solar",36.2847,-79.5667,"Solar",NA,NA
"USA","United States of America","Hutchinson Energy Center",38.0906,-97.8747,"Gas","KS","MRO"
"USA","United States of America","Hutchinson Farm",35.2608,-81.5158,"Solar",NA,NA
"USA","United States of America","Hutchinson Plant #1",44.8957,-94.3684,"Gas","MN","MRO"
"USA","United States of America","Hutchinson Plant #2",44.8889,-94.3493,"Gas","MN","MRO"
"USA","United States of America","Hwy 14 Holdco Solar CSG",44.0218,-92.5922,"Solar",NA,NA
"USA","United States of America","Hydaburg",55.2049,-132.8214,"Oil","AK","ASCC"
"USA","United States of America","Hyder II",33.027,-113.3489,"Solar",NA,NA
"USA","United States of America","Hyder Solar",33.0257,-113.344,"Solar",NA,NA
"USA","United States of America","Hydraulic Race",43.1709,-78.6916,"Hydro",NA,NA
"USA","United States of America","Hydro II",41.7437,-111.7832,"Hydro",NA,NA
"USA","United States of America","Hydro III",41.7464,-111.746,"Hydro",NA,NA
"USA","United States of America","Hydro Kennebec Project",44.563,-69.6192,"Hydro",NA,NA
"USA","United States of America","Hydro Plant",41.9711,-85.5381,"Hydro",NA,NA
"USA","United States of America","Hydro Plant No 3",39.2056,-111.3344,"Hydro",NA,NA
"USA","United States of America","Hyland LFGTE Facility",42.2853,-78.0061,"Waste",NA,NA
"USA","United States of America","Hyline Solar Center  LLC",44.1513,-117.0001,"Solar",NA,NA
"USA","United States of America","Hyperion Treatment Plant CHP Plant",33.9254,-118.4298,"Biomass","CA","WECC"
"USA","United States of America","I 95 Landfill Phase II",38.6892,-77.2375,"Waste",NA,NA
"USA","United States of America","I 95 Municipal Landfill Phase I",38.6892,-77.2375,"Waste",NA,NA
"USA","United States of America","IBM Southbury",41.4725,-73.207,"Gas","CT","NPCC"
"USA","United States of America","IBM West",44.0587,-92.5119,"Oil","MN","MRO"
"USA","United States of America","ID Solar",43.444,-116.333,"Solar",NA,NA
"USA","United States of America","IFF Hazlet Ground",40.4382,-74.1601,"Solar",NA,NA
"USA","United States of America","IGS Solar I - BWI2",39.267,-76.548,"Solar",NA,NA
"USA","United States of America","IGS Solar I - BWI5",39.27,-76.548,"Solar",NA,NA
"USA","United States of America","IGS Solar I - EWR5",40.582,-74.255,"Solar",NA,NA
"USA","United States of America","IGS Solar I - EWR6",40.583,-74.257,"Solar",NA,NA
"USA","United States of America","IKEA College Park 411",39.021,-76.926,"Solar",NA,NA
"USA","United States of America","IKEA Conshohocken Rooftop PV System",40.0952,-75.3064,"Solar",NA,NA
"USA","United States of America","IKEA Grand Prairie Rooftop PV System",32.82,-97.05,"Solar",NA,NA
"USA","United States of America","IKEA Jacksonville Rooftop PV System",30.23,-81.51,"Solar",NA,NA
"USA","United States of America","IKEA Joliet Rooftop PV System",41.48,-88.07,"Solar",NA,NA
"USA","United States of America","IKEA Las Vegas 462",36.0689,-115.2808,"Solar",NA,NA
"USA","United States of America","IKEA Memphis 508",35.19,-89.7993,"Solar",NA,NA
"USA","United States of America","IKEA Miami 327",25.7915,-80.3838,"Solar",NA,NA
"USA","United States of America","IKEA New Haven Rooftop PV &  Fuel Cell",41.2957,-72.92,"Solar","CT","NPCC"
"USA","United States of America","IKEA Perryville 460",39.5608,-76.0553,"Solar",NA,NA
"USA","United States of America","IKEA Round Rock 027",30.557,-97.6903,"Solar",NA,NA
"USA","United States of America","IKEA Savannah 490",32.1775,-81.1738,"Solar",NA,NA
"USA","United States of America","IKEA St. Louis 410",38.635,-90.2455,"Solar",NA,NA
"USA","United States of America","IKEA Tampa 042",27.9539,-82.4325,"Solar",NA,NA
"USA","United States of America","IKEA Tejon 345",34.9753,-118.9469,"Solar",NA,NA
"USA","United States of America","IKEA Westhampton 061",40.0139,-74.8536,"Solar",NA,NA
"USA","United States of America","ILR Landfill",40.4705,-74.3836,"Solar",NA,NA
"USA","United States of America","IMEA Flora",38.6658,-88.4625,"Oil","IL","SERC"
"USA","United States of America","IMEA Highland",38.7417,-89.6847,"Oil",NA,NA
"USA","United States of America","IMPA Anderson Solar Park",40.0516,-85.7371,"Solar",NA,NA
"USA","United States of America","IMPA Anderson Solar Park 2",40.1383,-85.6909,"Solar",NA,NA
"USA","United States of America","IMPA Crawfordsville Solar Park",40.0531,-86.8872,"Solar",NA,NA
"USA","United States of America","IMPA Frankton Solar Park",40.2164,-85.7747,"Solar",NA,NA
"USA","United States of America","IMPA Huntingburg Solar Park",38.3196,-86.9681,"Solar",NA,NA
"USA","United States of America","IMPA Pendleton Solar Park",39.9886,-85.7709,"Solar",NA,NA
"USA","United States of America","IMPA Peru Solar Park",40.7678,-86.0456,"Solar",NA,NA
"USA","United States of America","IMPA Rensselaer Solar Park",40.9461,-87.1364,"Solar",NA,NA
"USA","United States of America","IMPA Richmond Solar Park",39.8011,-84.895,"Solar",NA,NA
"USA","United States of America","IMPA Tell City Solar Park",37.9461,-86.7375,"Solar",NA,NA
"USA","United States of America","IMPA Washington Solar Park",38.6535,-87.2092,"Solar",NA,NA
"USA","United States of America","IND Solar Farm (Phase IIA)",39.6947,-86.3217,"Solar",NA,NA
"USA","United States of America","IND Solar Farm 1st Phase",39.6952,-86.3155,"Solar",NA,NA
"USA","United States of America","INDY III",39.723,-86.3145,"Solar",NA,NA
"USA","United States of America","IOS - ERW9",40.595,-74.225,"Solar",NA,NA
"USA","United States of America","IOS - MEW Phase 1",44.804,-69.838,"Solar",NA,NA
"USA","United States of America","IP Springfield Oregon",44.0569,-122.9555,"Biomass","OR","WECC"
"USA","United States of America","IRC Generator Facility",36.9708,-112.5264,"Oil",NA,NA
"USA","United States of America","IRE Solar I  LLC",44.3,-75.5,"Solar",NA,NA
"USA","United States of America","ISH Solar Central  LLC",40.2675,-74.2786,"Solar",NA,NA
"USA","United States of America","ISH Solar Hospital Downey",33.9217,-118.1244,"Solar",NA,NA
"USA","United States of America","ISH Solar Hospital SDMC",32.7917,-117.0953,"Solar",NA,NA
"USA","United States of America","ITT Cogen Facility",41.8344,-87.6285,"Gas","IL","RFC"
"USA","United States of America","IVC Solar",32.8319,-115.5066,"Solar",NA,NA
"USA","United States of America","Iatan",39.4472,-94.98,"Coal","MO","MRO"
"USA","United States of America","Ice Harbor",46.2498,-118.8798,"Hydro",NA,NA
"USA","United States of America","Ida Grove Wind",42.3557,-95.4204,"Wind",NA,NA
"USA","United States of America","Imclone Solar Electric Facility",40.555,-74.7094,"Solar",NA,NA
"USA","United States of America","Imperial Savannah LP",32.144,-81.1466,"Gas",NA,NA
"USA","United States of America","Imperial Solar Energy Center South",32.6633,-115.6583,"Solar",NA,NA
"USA","United States of America","Imperial Solar Energy Center West",32.7722,-115.7793,"Solar",NA,NA
"USA","United States of America","Imperial Valley Solar  LLC",32.6711,-115.5873,"Solar",NA,NA
"USA","United States of America","Imperial Valley Solar Co (IVSC) 2  LLC",33.2522,-115.4975,"Solar",NA,NA
"USA","United States of America","Imperial Valley Solar Company 1 LLC",33.2458,-115.4967,"Solar",NA,NA
"USA","United States of America","Improvement Dst No. 4",35.4028,-119.0386,"Solar",NA,NA
"USA","United States of America","Inadale Wind Farm LLC",32.4969,-100.5797,"Wind",NA,NA
"USA","United States of America","Indeck Corinth Energy Center",43.25,-73.8125,"Gas","NY","NPCC"
"USA","United States of America","Indeck Energy-Alexandria",43.5608,-71.7806,"Waste",NA,NA
"USA","United States of America","Indeck Jonesboro Energy Center",44.6781,-67.5477,"Waste","ME","NPCC"
"USA","United States of America","Indeck Olean Energy Center",42.0859,-78.4543,"Gas","NY","NPCC"
"USA","United States of America","Indeck Oswego Energy Center",43.4717,-76.4935,"Gas","NY","NPCC"
"USA","United States of America","Indeck Silver Springs Energy Center",42.6544,-78.0772,"Gas","NY","NPCC"
"USA","United States of America","Indeck West Enfield Energy Center",45.2537,-68.6279,"Waste","ME","NPCC"
"USA","United States of America","Indeck Yerkes Energy Center",42.9671,-78.9182,"Gas","NY","NPCC"
"USA","United States of America","Independence Solar Farm",39.1171,-94.2882,"Solar",NA,NA
"USA","United States of America","Independence Steam Electric Station",35.6784,-91.4088,"Coal","AR","SERC"
"USA","United States of America","Indian Hill Solar LLC",42.2008,-72.3222,"Solar",NA,NA
"USA","United States of America","Indian Orchard",42.161,-72.5076,"Hydro",NA,NA
"USA","United States of America","Indian Orchard PV Facility",42.1514,-72.4989,"Solar",NA,NA
"USA","United States of America","Indian Orchard Plant 1",42.1569,-72.5242,"Gas","MA","NPCC"
"USA","United States of America","Indian Point 2",41.2706,-73.9527,"Nuclear",NA,NA
"USA","United States of America","Indian Point 3",41.2706,-73.9526,"Nuclear",NA,NA
"USA","United States of America","Indian River",28.4932,-80.7802,"Gas",NA,NA
"USA","United States of America","Indian River Generating Station",38.5857,-75.2341,"Coal","DE","RFC"
"USA","United States of America","Indian River Plant",28.4932,-80.7801,"Gas","FL","SERC"
"USA","United States of America","Indian Valley Dam Hydro Project",39.0788,-122.5356,"Hydro",NA,NA
"USA","United States of America","Indiana Harbor E 5 AC Station",41.6844,-87.4214,"Gas","IN","RFC"
"USA","United States of America","Indiana University of Pennsylvania",40.6144,-79.1594,"Gas","PA","RFC"
"USA","United States of America","Indianapolis Motor Speedway Solar PV",39.79,-86.2336,"Solar",NA,NA
"USA","United States of America","Indianola",41.3595,-93.5633,"Oil","IA","MRO"
"USA","United States of America","Indiantown Cogeneration LP",27.0389,-80.5125,"Coal",NA,NA
"USA","United States of America","Indigo Energy Facility",33.9109,-116.553,"Gas","CA","WECC"
"USA","United States of America","Industrial Park",41.7682,-89.6744,"Oil","IL","RFC"
"USA","United States of America","Industrial Plant",58.3676,-134.608,"Oil","AK","ASCC"
"USA","United States of America","Industry MetroLink PV 1",34.0087,-117.8456,"Solar",NA,NA
"USA","United States of America","Industry Solar Power Generation Station 1 LLC",34.5531,-117.4569,"Solar",NA,NA
"USA","United States of America","Indy Grocers",39.7379,-86.2377,"Solar",NA,NA
"USA","United States of America","Indy Solar I  LLC",39.6628,-85.9856,"Solar",NA,NA
"USA","United States of America","Indy Solar II  LLC",39.6628,-85.9856,"Solar",NA,NA
"USA","United States of America","Indy Solar III  LLC",39.6594,-86.2597,"Solar",NA,NA
"USA","United States of America","Inforum",33.7533,-84.3889,"Oil",NA,NA
"USA","United States of America","Inghams",43.061,-74.7643,"Hydro",NA,NA
"USA","United States of America","Ingleside Cogeneration",27.8828,-97.2428,"Gas","TX","TRE"
"USA","United States of America","Ingredion Incorporated",41.7775,-87.8233,"Coal","IL","RFC"
"USA","United States of America","Ingredion Stockton",37.9128,-121.2614,"Gas",NA,NA
"USA","United States of America","Ingredion Winston Salem",36.0338,-80.2274,"Waste","NC","SERC"
"USA","United States of America","Inks",30.7316,-98.3854,"Hydro",NA,NA
"USA","United States of America","Inland Empire Energy Center",33.7388,-117.1704,"Gas","CA","WECC"
"USA","United States of America","Inland Paperboard Packaging Rome",34.2528,-85.3275,"Biomass","GA","SERC"
"USA","United States of America","Inner Harbor East Heating",39.2837,-76.5994,"Gas",NA,NA
"USA","United States of America","Innovative Solar 10",35.4736,-82.8903,"Solar",NA,NA
"USA","United States of America","Innovative Solar 14  LLC",35.3689,-82.3575,"Solar",NA,NA
"USA","United States of America","Innovative Solar 15  LLC",35.3194,-81.7642,"Solar",NA,NA
"USA","United States of America","Innovative Solar 16",35.3639,-82.35,"Solar",NA,NA
"USA","United States of America","Innovative Solar 18  LLC",35.3782,-81.7951,"Solar",NA,NA
"USA","United States of America","Innovative Solar 23",35.2598,-81.419,"Solar",NA,NA
"USA","United States of America","Innovative Solar 26  LLC",35.7097,-81.4133,"Solar",NA,NA
"USA","United States of America","Innovative Solar 31",34.5394,-78.7554,"Solar",NA,NA
"USA","United States of America","Innovative Solar 35  LLC",35.046,-77.825,"Solar",NA,NA
"USA","United States of America","Innovative Solar 37",34.8383,-79.9439,"Solar",NA,NA
"USA","United States of America","Innovative Solar 42",34.8476,-78.8774,"Solar",NA,NA
"USA","United States of America","Innovative Solar 43  LLC",34.53,-78.3048,"Solar",NA,NA
"USA","United States of America","Innovative Solar 44",34.859,-79.108,"Solar",NA,NA
"USA","United States of America","Innovative Solar 46",34.9182,-78.9436,"Solar",NA,NA
"USA","United States of America","Innovative Solar 47",34.8019,-79.3324,"Solar",NA,NA
"USA","United States of America","Innovative Solar 48",34.7116,-79.3024,"Solar",NA,NA
"USA","United States of America","Innovative Solar 55",34.695,-79.216,"Solar",NA,NA
"USA","United States of America","Innovative Solar 59  LLC",36.0947,-77.9793,"Solar",NA,NA
"USA","United States of America","Innovative Solar 6",35.6575,-82.7103,"Solar",NA,NA
"USA","United States of America","Innovative Solar 60  LLC",36.091,-77.992,"Solar",NA,NA
"USA","United States of America","Innovative Solar 63  LLC",35.3917,-77.6204,"Solar",NA,NA
"USA","United States of America","Innovative Solar 64",35.041,-78.3297,"Solar",NA,NA
"USA","United States of America","Innovative Solar 65",34.7587,-79.5,"Solar",NA,NA
"USA","United States of America","Inskip",40.401,-121.9655,"Hydro",NA,NA
"USA","United States of America","Integrys MA Solar  LLC - Ashburnham Site",42.5994,-71.9419,"Solar",NA,NA
"USA","United States of America","Intel - Ocotillo Campus Solar",33.2433,-111.8924,"Solar",NA,NA
"USA","United States of America","Intel Folsom",38.6451,-121.173,"Solar",NA,NA
"USA","United States of America","Intel Folsom Phase 2",38.6436,-121.1639,"Solar",NA,NA
"USA","United States of America","Intel Folsom Phase 3",38.646,-121.1626,"Solar",NA,NA
"USA","United States of America","Intel Santa Clara",37.3847,-121.9638,"Gas","CA","WECC"
"USA","United States of America","Intercession City",28.2628,-81.5486,"Gas","FL","SERC"
"USA","United States of America","Intermountain Power Project",39.5097,-112.5802,"Coal","UT","WECC"
"USA","United States of America","International",61.169,-149.911,"Gas","AK","ASCC"
"USA","United States of America","International Falls Power",48.6081,-93.4043,"Hydro",NA,NA
"USA","United States of America","International Paper - Orange",30.2178,-93.7422,"Biomass","TX","SERC"
"USA","United States of America","International Paper Augusta Mill",33.3283,-81.9531,"Waste","GA","SERC"
"USA","United States of America","International Paper Co. - New Bern Mill",35.212,-77.1144,"Biomass","NC","SERC"
"USA","United States of America","International Paper Eastover Facility",33.8872,-80.6397,"Biomass","SC","SERC"
"USA","United States of America","International Paper Franklin Mill",36.6803,-76.9128,"Gas","VA","SERC"
"USA","United States of America","International Paper Georgetown Mill",33.3602,-79.3026,"Waste","SC","SERC"
"USA","United States of America","International Paper Jay Hydro",44.5037,-70.221,"Hydro",NA,NA
"USA","United States of America","International Paper Livermore Hydro",44.4705,-70.1873,"Hydro",NA,NA
"USA","United States of America","International Paper Pensacola",30.5966,-87.3264,"Biomass","FL","SERC"
"USA","United States of America","International Paper Prattville Mill",32.4187,-86.4718,"Biomass","AL","SERC"
"USA","United States of America","International Paper Red River Mill",31.9033,-93.1739,"Biomass","LA","MRO"
"USA","United States of America","International Paper Riegelwood Mill",34.3533,-78.2137,"Biomass","NC","SERC"
"USA","United States of America","International Paper Riley Hydro",44.5034,-70.2491,"Hydro",NA,NA
"USA","United States of America","International Paper Riverdale Mill",32.426,-86.8709,"Gas","AL","SERC"
"USA","United States of America","International Paper Savanna Mill",32.1004,-81.1242,"Biomass","GA","SERC"
"USA","United States of America","International Paper Texarkana Mill",33.2553,-94.0696,"Biomass","TX","MRO"
"USA","United States of America","International Paper Valliant OK",33.9961,-95.1114,"Biomass","OK","MRO"
"USA","United States of America","International Paper Vicksburg Mill",32.5292,-90.7742,"Biomass","MS","SERC"
"USA","United States of America","International Paper Woronoco Mill",42.1634,-72.8275,"Hydro",NA,NA
"USA","United States of America","Interstate",39.8233,-89.5891,"Gas","IL","SERC"
"USA","United States of America","Interstate Paper LLC Riceboro",31.7416,-81.4079,"Biomass","GA","SERC"
"USA","United States of America","Interstate Solar",45.129,-122.899,"Solar",NA,NA
"USA","United States of America","Intrepid",42.5539,-95.3283,"Wind",NA,NA
"USA","United States of America","Inver Hills",44.781,-93.042,"Gas","MN","MRO"
"USA","United States of America","Iola",37.9231,-95.4256,"Oil","KS","MRO"
"USA","United States of America","Iowa Distributed Wind Generation Project",43.0347,-94.1406,"Wind",NA,NA
"USA","United States of America","Iowa Hydro LLC",42.07,-90.6977,"Hydro",NA,NA
"USA","United States of America","Iowa Lakes Community College Wind Farm",43.3853,-94.8157,"Wind",NA,NA
"USA","United States of America","Iowa Lakes Superior Wind Farm",43.445,-94.9803,"Wind",NA,NA
"USA","United States of America","Iowa State University",42.0275,-93.6394,"Coal","IA","MRO"
"USA","United States of America","Ipswich Wind Independence",42.7172,-70.8464,"Wind",NA,NA
"USA","United States of America","Ipswich Wind Turbine",42.7164,-70.8419,"Wind",NA,NA
"USA","United States of America","Iredell County LFG Facility",35.7693,-80.826,"Waste",NA,NA
"USA","United States of America","Iron Gate",41.933,-122.4368,"Hydro",NA,NA
"USA","United States of America","Iron Horse Battery Storage",32.0985,-110.8191,"Storage",NA,NA
"USA","United States of America","Iron Horse Solar 4  LLC",42.58,-71.2603,"Solar",NA,NA
"USA","United States of America","Iron Horse Solar I CSG",42.5829,-71.2464,"Solar",NA,NA
"USA","United States of America","Iron Springs Solar  LLC",37.7212,-113.1516,"Solar",NA,NA
"USA","United States of America","Ironwood LLC",40.3509,-76.3658,"Gas","PA","RFC"
"USA","United States of America","Ironwood Solar LLC",33.565,-114.9181,"Solar",NA,NA
"USA","United States of America","Ironwood Wind",37.8183,-99.7754,"Wind",NA,NA
"USA","United States of America","Isabella Hydro Project",35.6439,-118.4822,"Hydro",NA,NA
"USA","United States of America","Island Park",44.4183,-111.396,"Hydro",NA,NA
"USA","United States of America","Island Street Peaking Plant",44.2761,-88.2658,"Gas","WI","MRO"
"USA","United States of America","Ivanhoe Solar",36.3875,-119.255,"Solar",NA,NA
"USA","United States of America","Ivanpah 1",35.5331,-115.4525,"Solar","CA","WECC"
"USA","United States of America","Ivanpah 2",35.5561,-115.4686,"Solar","CA","WECC"
"USA","United States of America","Ivanpah 3",35.5808,-115.4825,"Solar","CA","WECC"
"USA","United States of America","Ivy River Hydro",35.7716,-82.6183,"Hydro",NA,NA
"USA","United States of America","J B Sims",43.0706,-86.235,"Coal","MI","RFC"
"USA","United States of America","J C McNeil",44.4917,-73.2081,"Waste","VT","NPCC"
"USA","United States of America","J D Kennedy",30.3648,-81.626,"Gas","FL","SERC"
"USA","United States of America","J H Campbell",42.9103,-86.2007,"Coal","MI","RFC"
"USA","United States of America","J K Smith",37.8833,-84.1017,"Gas","KY","SERC"
"USA","United States of America","J K Spruce",29.3097,-98.3203,"Coal","TX","TRE"
"USA","United States of America","J Lamar Stall Unit",32.5195,-93.7601,"Gas","LA","MRO"
"USA","United States of America","J M Stuart",38.6361,-83.6939,"Coal",NA,NA
"USA","United States of America","J P Priest",36.1564,-86.6186,"Hydro",NA,NA
"USA","United States of America","J Robert Massengale",33.6039,-101.8408,"Gas","TX","MRO"
"USA","United States of America","J S Eastwood",37.1479,-119.2567,"Hydro",NA,NA
"USA","United States of America","J Street",40.8079,-96.7107,"Gas","NE","MRO"
"USA","United States of America","J Strom Thurmond",33.6602,-82.1961,"Hydro",NA,NA
"USA","United States of America","J T Deely",29.3081,-98.3228,"Coal","TX","TRE"
"USA","United States of America","J Woodruff",30.7086,-84.8639,"Hydro",NA,NA
"USA","United States of America","J&A-Santa Maria II LLC",34.9494,-120.3803,"Waste",NA,NA
"USA","United States of America","J.R. Simplot Company",37.8069,-121.2775,"Cogeneration",NA,NA
"USA","United States of America","JBER Landfill Gas Power Plant",61.286,-149.61,"Waste","AK",NA
"USA","United States of America","JC-Biomethane  LLC",44.1835,-123.2005,"Biomass",NA,NA
"USA","United States of America","JCO Oxides Olefins Plant",29.9635,-93.9297,"Gas","TX","SERC"
"USA","United States of America","JED Solid Waste Mgmt Renewable Energy",28.0638,-81.0972,"Waste",NA,NA
"USA","United States of America","JM Shafer Generating Station",40.0986,-104.7736,"Gas","CO","WECC"
"USA","United States of America","JMB Mcguire-Dix-Lakehurst Solar Project",39.9928,-74.6369,"Solar",NA,NA
"USA","United States of America","Jack County",33.101,-97.9574,"Gas","TX","TRE"
"USA","United States of America","Jack Fusco Energy Center",29.4731,-95.6244,"Gas","TX","TRE"
