name,class,attribute,value
ARG_Oil_CTCORRIENTES135,Generator,Latitude,-27.4708
ARG_Oil_CTCORRIENTES135,Generator,Longitude,-58.8042
ARG_Oil_CTESQUINA138,Generator,Latitude,-30.055
ARG_Oil_CTESQUINA138,Generator,Longitude,-59.5294
ARG_Oil_CTFORMOSAII139,Generator,Latitude,-26.1764
ARG_Oil_CTFORMOSAII139,Generator,Longitude,-58.2094
ARG_Oil_CTGENERALVILL140,Generator,Latitude,-35.0347
ARG_Oil_CTGENERALVILL140,Generator,Longitude,-62.9981
ARG_Oil_CTGOYA141,Generator,Latitude,-29.1583
ARG_Oil_CTGOYA141,Generator,Longitude,-59.2728
ARG_Oil_CTINGENIEROJU143,Generator,Latitude,-23.9078
ARG_Oil_CTINGENIEROJU143,Generator,Longitude,-61.8342
ARG_Oil_CTINTACATAMAR144,Generator,Latitude,-28.4733
ARG_Oil_CTINTACATAMAR144,Generator,Longitude,-65.7275
ARG_Oil_CTISLAVERDE145,Generator,Latitude,-33.2425
ARG_Oil_CTISLAVERDE145,Generator,Longitude,-62.395
ARG_Oil_CTJUANJOSECA146,Generator,Latitude,-25.9564
ARG_Oil_CTJUANJOSECA146,Generator,Longitude,-60.6204
ARG_Oil_CTJUNIN147,Generator,Latitude,-34.5708
ARG_Oil_CTJUNIN147,Generator,Longitude,-60.9161
ARG_Oil_CTLAGUNABLANC151,Generator,Latitude,-25.1286
ARG_Oil_CTLAGUNABLANC151,Generator,Longitude,-58.2597
ARG_Oil_CTLAPLATA148,Generator,Latitude,-34.9344
ARG_Oil_CTLAPLATA148,Generator,Longitude,-58.016
ARG_Oil_CTLARIOJADEL149,Generator,Latitude,-29.3811
ARG_Oil_CTLARIOJADEL149,Generator,Longitude,-66.8325
ARG_Oil_CTLARIOJASUR150,Generator,Latitude,-29.3808
ARG_Oil_CTLARIOJASUR150,Generator,Longitude,-66.8319
ARG_Oil_CTLASPALMAS154,Generator,Latitude,-27.0289
ARG_Oil_CTLASPALMAS154,Generator,Longitude,-58.6997
ARG_Oil_CTLIBERTADORG155,Generator,Latitude,-40.8421
ARG_Oil_CTLIBERTADORG155,Generator,Longitude,-68.0869
ARG_Oil_CTLINCOLN156,Generator,Latitude,-34.8578
ARG_Oil_CTLINCOLN156,Generator,Longitude,-61.5206
ARG_Oil_CTLOBOS157,Generator,Latitude,-35.1917
ARG_Oil_CTLOBOS157,Generator,Longitude,-59.0808
ARG_Oil_CTMAGDALENA158,Generator,Latitude,-35.1001
ARG_Oil_CTMAGDALENA158,Generator,Longitude,-57.4839
ARG_Oil_CTMEDANITOSR160,Generator,Latitude,-37.4102
ARG_Oil_CTMEDANITOSR160,Generator,Longitude,-68.9
ARG_Oil_CTMIRAMARI161,Generator,Latitude,-38.2472
ARG_Oil_CTMIRAMARI161,Generator,Longitude,-57.8242
ARG_Oil_CTORAN163,Generator,Latitude,-23.1258
ARG_Oil_CTORAN163,Generator,Longitude,-64.3069
ARG_Oil_CTPARQUEINDUS165,Generator,Latitude,-28.5339
ARG_Oil_CTPARQUEINDUS165,Generator,Longitude,-65.7997
ARG_Oil_CTPASODELAP166,Generator,Latitude,-27.3236
ARG_Oil_CTPASODELAP166,Generator,Longitude,-58.5667
ARG_Oil_CTPEHUAJO167,Generator,Latitude,-35.8336
ARG_Oil_CTPEHUAJO167,Generator,Longitude,-61.8758
ARG_Oil_CTPIRANE169,Generator,Latitude,-25.6786
ARG_Oil_CTPIRANE169,Generator,Longitude,-59.0756
ARG_Oil_CTRAFAELA171,Generator,Latitude,-31.2567
ARG_Oil_CTRAFAELA171,Generator,Longitude,-61.5203
ARG_Oil_CTREALICO172,Generator,Latitude,-35.055
ARG_Oil_CTREALICO172,Generator,Longitude,-64.2406
ARG_Oil_CTSAENZPEA174,Generator,Latitude,-26.8156
ARG_Oil_CTSAENZPEA174,Generator,Longitude,-60.4114
ARG_Oil_CTSAENZPEA175,Generator,Latitude,-26.8153
ARG_Oil_CTSAENZPEA175,Generator,Longitude,-60.4125
ARG_Oil_CTSALTO176,Generator,Latitude,-27.4597
ARG_Oil_CTSALTO176,Generator,Longitude,-65.6055
ARG_Oil_CTSANMARTINN177,Generator,Latitude,-34.5252
ARG_Oil_CTSANMARTINN177,Generator,Longitude,-58.6206
ARG_Oil_CTSANMIGUELN179,Generator,Latitude,-34.5252
ARG_Oil_CTSANMIGUELN179,Generator,Longitude,-58.6206
ARG_Oil_CTSANTAROSA180,Generator,Latitude,-28.2628
ARG_Oil_CTSANTAROSA180,Generator,Longitude,-58.0006
ARG_Oil_CTTARTAGAL181,Generator,Latitude,-22.5406
ARG_Oil_CTTARTAGAL181,Generator,Longitude,-63.8056
ARG_Oil_CTTEREVINTOS182,Generator,Latitude,-28.4289
ARG_Oil_CTTEREVINTOS182,Generator,Longitude,-65.7878
ARG_Oil_CTTINOGASTA183,Generator,Latitude,-28.0486
ARG_Oil_CTTINOGASTA183,Generator,Longitude,-67.5667
ARG_Oil_CTVENADOTUERT185,Generator,Latitude,-33.7736
ARG_Oil_CTVENADOTUERT185,Generator,Longitude,-61.9564
ARG_Oil_CTVIALE186,Generator,Latitude,-31.8919
ARG_Oil_CTVIALE186,Generator,Longitude,-60.0106
ARG_Oil_CTVILLAANGELA187,Generator,Latitude,-27.5808
ARG_Oil_CTVILLAANGELA187,Generator,Longitude,-60.7094
ARG_Oil_CTVILLAREGINA188,Generator,Latitude,-39.0872
ARG_Oil_CTVILLAREGINA188,Generator,Longitude,-67.0881
ARG_Oil_ESQUINA200,Generator,Latitude,-30.0102
ARG_Oil_ESQUINA200,Generator,Longitude,-59.5321
ARG_Oil_GOYA210,Generator,Latitude,-29.1388
ARG_Oil_GOYA210,Generator,Longitude,-59.2277
ARG_Oil_ISLAVERDE214,Generator,Latitude,-33.2422
ARG_Oil_ISLAVERDE214,Generator,Longitude,-62.3946
ARG_Oil_ITAIBATE215,Generator,Latitude,-27.4252
ARG_Oil_ITAIBATE215,Generator,Longitude,-57.3341
ARG_Oil_ITUZAINGO216,Generator,Latitude,-27.5785
ARG_Oil_ITUZAINGO216,Generator,Longitude,-56.6726
ARG_Oil_LACRUZ218,Generator,Latitude,-29.1762
ARG_Oil_LACRUZ218,Generator,Longitude,-56.6394
ARG_Oil_LARIOJA220,Generator,Latitude,-29.3823
ARG_Oil_LARIOJA220,Generator,Longitude,-66.8325
ARG_Oil_MBURUCUYA233,Generator,Latitude,-28.0441
ARG_Oil_MBURUCUYA233,Generator,Longitude,-58.2285
ARG_Oil_MERCEDES234,Generator,Latitude,-29.1808
ARG_Oil_MERCEDES234,Generator,Longitude,-58.0793
ARG_Oil_NUEVAESPERANZA241,Generator,Latitude,-26.2072
ARG_Oil_NUEVAESPERANZA241,Generator,Longitude,-64.2477
ARG_Oil_ORENSE244,Generator,Latitude,-38.6851
ARG_Oil_ORENSE244,Generator,Longitude,-59.7804
ARG_Oil_PASODELOSLIB253,Generator,Latitude,-29.7148
ARG_Oil_PASODELOSLIB253,Generator,Longitude,-57.0933
ARG_Oil_PERUGORRIA255,Generator,Latitude,-29.34
ARG_Oil_PERUGORRIA255,Generator,Longitude,-58.6077
ARG_Oil_SANMARTINDEL277,Generator,Latitude,-40.1511
ARG_Oil_SANMARTINDEL277,Generator,Longitude,-71.334
ARG_Oil_SANPEDRO279,Generator,Latitude,-26.6253
ARG_Oil_SANPEDRO279,Generator,Longitude,-54.1102
ARG_Oil_SANTAISABEL281,Generator,Latitude,-36.2314
ARG_Oil_SANTAISABEL281,Generator,Longitude,-66.9381
ARG_Oil_SANTOTOME282,Generator,Latitude,-28.5497
ARG_Oil_SANTOTOME282,Generator,Longitude,-56.0722
ARG_Oil_TOSTADO287,Generator,Latitude,-29.2352
ARG_Oil_TOSTADO287,Generator,Longitude,-61.7577
ARG_Oil_VENADOTUERTO290,Generator,Latitude,-33.7777
ARG_Oil_VENADOTUERTO290,Generator,Longitude,-61.9555
ARG_Oth_AGUADELCAJON64,Generator,Latitude,-38.9368
ARG_Oth_AGUADELCAJON64,Generator,Longitude,-68.3556
ARG_Oth_PARANA245,Generator,Latitude,-33.3549
ARG_Oth_PARANA245,Generator,Longitude,-60.1718
ARG_Sol_CHIMBERA1107,Generator,Latitude,-31.9881
ARG_Sol_CHIMBERA1107,Generator,Longitude,-68.5402
ARG_Sol_PLANTAPILOTOF263,Generator,Latitude,-31.3891
ARG_Sol_PLANTAPILOTOF263,Generator,Longitude,-68.6752
ARG_Win_COMODORORIVADA111,Generator,Latitude,-45.8467
ARG_Win_COMODORORIVADA111,Generator,Longitude,-67.4964
ARG_Win_GENERALACHA207,Generator,Latitude,-37.4309
ARG_Win_GENERALACHA207,Generator,Longitude,-64.716
ARG_Win_MAYORBURATOVIC232,Generator,Latitude,-39.2291
ARG_Win_MAYORBURATOVIC232,Generator,Longitude,-62.6497
ARG_Win_PARQUEEOLICOA246,Generator,Latitude,-28.6684
ARG_Win_PARQUEEOLICOA246,Generator,Longitude,-66.7524
ARG_Win_PARQUEEOLICOA247,Generator,Latitude,-28.6684
ARG_Win_PARQUEEOLICOA247,Generator,Longitude,-66.7524
ARG_Win_PARQUEEOLICOD248,Generator,Latitude,-45.7458
ARG_Win_PARQUEEOLICOD248,Generator,Longitude,-67.6953
ARG_Win_PARQUEEOLICOE249,Generator,Latitude,-45.8507
ARG_Win_PARQUEEOLICOE249,Generator,Longitude,-67.9081
ARG_Win_PARQUEEOLICOL250,Generator,Latitude,-43.0907
ARG_Win_PARQUEEOLICOL250,Generator,Longitude,-65.2298
ARG_Win_PARQUEEOLICOR251,Generator,Latitude,-43.3522
ARG_Win_PARQUEEOLICOR251,Generator,Longitude,-65.1734
ARG_Win_PARQUEEOLICOR252,Generator,Latitude,-43.3522
ARG_Win_PARQUEEOLICOR252,Generator,Longitude,-65.1734
ARG_Win_PICOTRUNCADO256,Generator,Latitude,-46.8065
ARG_Win_PICOTRUNCADO256,Generator,Longitude,-67.9808
ARG_Win_PUNTAALTACE268,Generator,Latitude,-38.7833
ARG_Win_PUNTAALTACE268,Generator,Longitude,-61.8984
ARM_Gas_Hrazadan296,Generator,Latitude,40.564
ARM_Gas_Hrazadan296,Generator,Longitude,44.7479
ARM_Gas_NewYerevan297,Generator,Latitude,40.1152
ARM_Gas_NewYerevan297,Generator,Longitude,44.4973
ARM_Gas_Yerevan302,Generator,Latitude,40.1138
ARM_Gas_Yerevan302,Generator,Longitude,44.5038
ARM_Hyd_SevanHrazdanC298,Generator,Latitude,40.5078
ARM_Hyd_SevanHrazdanC298,Generator,Longitude,44.7606
ARM_Hyd_Shamb299,Generator,Latitude,39.4743
ARM_Hyd_Shamb299,Generator,Longitude,46.1306
ARM_Hyd_Spandaryan300,Generator,Latitude,39.6494
ARM_Hyd_Spandaryan300,Generator,Longitude,45.85
ARM_Hyd_Tatev301,Generator,Latitude,39.3956
ARM_Hyd_Tatev301,Generator,Longitude,46.2578
ARM_Nuc_Armenian2295,Generator,Latitude,40.1805
ARM_Nuc_Armenian2295,Generator,Longitude,44.1498
ATA_Oil_McMurdoStation62,Generator,Latitude,-77.847
ATA_Oil_McMurdoStation62,Generator,Longitude,166.6605
ATA_Win_RossIsland63,Generator,Latitude,-77.8428
ATA_Win_RossIsland63,Generator,Longitude,166.7271
AUS_Bio_Broadwater341,Generator,Latitude,-29.0118
AUS_Bio_Broadwater341,Generator,Longitude,153.4335
AUS_Bio_CondongSugarM393,Generator,Latitude,-28.3138
AUS_Bio_CondongSugarM393,Generator,Longitude,153.4341
AUS_Bio_InkermanSugar454,Generator,Latitude,-19.6422
AUS_Bio_InkermanSugar454,Generator,Longitude,147.4016
AUS_Bio_InvictaSugarM455,Generator,Latitude,-19.5167
AUS_Bio_InvictaSugarM455,Generator,Longitude,147.1065
AUS_Bio_IsisCentralSu456,Generator,Latitude,-25.194
AUS_Bio_IsisCentralSu456,Generator,Longitude,152.2086
AUS_Bio_KalamiaSugarM465,Generator,Latitude,-19.5223
AUS_Bio_KalamiaSugarM465,Generator,Longitude,147.4152
AUS_Bio_MacknadeSugar519,Generator,Latitude,-18.589
AUS_Bio_MacknadeSugar519,Generator,Longitude,146.258
AUS_Bio_Maryborough522,Generator,Latitude,-25.5476
AUS_Bio_Maryborough522,Generator,Longitude,152.7171
AUS_Bio_MaryvaleMill523,Generator,Latitude,-38.1809
AUS_Bio_MaryvaleMill523,Generator,Longitude,146.4479
AUS_Bio_MtGambier544,Generator,Latitude,-37.8388
AUS_Bio_MtGambier544,Generator,Longitude,140.8057
AUS_Bio_Mulgrave552,Generator,Latitude,-17.0932
AUS_Bio_Mulgrave552,Generator,Longitude,145.7887
AUS_Bio_NarroginBioene561,Generator,Latitude,-32.9521
AUS_Bio_NarroginBioene561,Generator,Longitude,117.1916
AUS_Bio_PioneerSugarM592,Generator,Latitude,-19.5575
AUS_Bio_PioneerSugarM592,Generator,Longitude,147.3308
AUS_Bio_PlaneCreekSug593,Generator,Latitude,-21.4282
AUS_Bio_PlaneCreekSug593,Generator,Longitude,149.2159
AUS_Bio_ProserpineSuga600,Generator,Latitude,-20.3985
AUS_Bio_ProserpineSuga600,Generator,Longitude,148.5797
AUS_Bio_RacecourseMill602,Generator,Latitude,-21.1635
AUS_Bio_RacecourseMill602,Generator,Longitude,149.1344
AUS_Bio_RockyPointSug612,Generator,Latitude,-27.7334
AUS_Bio_RockyPointSug612,Generator,Longitude,153.3276
AUS_Bio_SouthJohnstone630,Generator,Latitude,-17.6057
AUS_Bio_SouthJohnstone630,Generator,Longitude,145.991
AUS_Bio_StapyltonGreen634,Generator,Latitude,-27.7334
AUS_Bio_StapyltonGreen634,Generator,Longitude,153.2463
AUS_Bio_SuncoastGoldM638,Generator,Latitude,-26.2261
AUS_Bio_SuncoastGoldM638,Generator,Longitude,152.6981
AUS_Bio_Tableland643,Generator,Latitude,-17.1193
AUS_Bio_Tableland643,Generator,Longitude,145.345
AUS_Bio_TullySugarMil671,Generator,Latitude,-17.9373
AUS_Bio_TullySugarMil671,Generator,Longitude,145.9267
AUS_Bio_VictoriaSugar682,Generator,Latitude,-18.6508
AUS_Bio_VictoriaSugar682,Generator,Longitude,146.2016
AUS_Bio_VisyPaperGibs683,Generator,Latitude,-27.4405
AUS_Bio_VisyPaperGibs683,Generator,Longitude,153.1158
AUS_Bio_VisyPulpandP684,Generator,Latitude,-35.2959
AUS_Bio_VisyPulpandP684,Generator,Longitude,148.1371
AUS_Coa_Anglesea307,Generator,Latitude,-38.3861
AUS_Coa_Anglesea307,Generator,Longitude,144.1828
AUS_Coa_Bayswater320,Generator,Latitude,-32.3953
AUS_Coa_Bayswater320,Generator,Longitude,150.9491
AUS_Coa_CallideA356,Generator,Latitude,-24.334
AUS_Coa_CallideA356,Generator,Longitude,150.628
AUS_Coa_CallideB357,Generator,Latitude,-24.3449
AUS_Coa_CallideB357,Generator,Longitude,150.6197
AUS_Coa_CallideC358,Generator,Latitude,-24.3449
AUS_Coa_CallideC358,Generator,Longitude,150.6182
AUS_Coa_CollieA389,Generator,Latitude,-33.3422
AUS_Coa_CollieA389,Generator,Longitude,116.2612
AUS_Coa_CollieBluewat388,Generator,Latitude,-33.331
AUS_Coa_CollieBluewat388,Generator,Longitude,116.229
AUS_Coa_Collinsville390,Generator,Latitude,-20.5447
AUS_Coa_Collinsville390,Generator,Longitude,147.8049
AUS_Coa_EnergyBrix416,Generator,Latitude,-38.2546
AUS_Coa_EnergyBrix416,Generator,Longitude,146.4137
AUS_Coa_Eraring418,Generator,Latitude,-33.0621
AUS_Coa_Eraring418,Generator,Longitude,151.5206
AUS_Coa_Gladstone427,Generator,Latitude,-23.8508
AUS_Coa_Gladstone427,Generator,Longitude,151.2187
AUS_Coa_Hazelwood445,Generator,Latitude,-38.2731
AUS_Coa_Hazelwood445,Generator,Longitude,146.3923
AUS_Coa_KoganCreek477,Generator,Latitude,-26.9177
AUS_Coa_KoganCreek477,Generator,Longitude,150.7493
AUS_Coa_KwinanaA482,Generator,Latitude,-32.198
AUS_Coa_KwinanaA482,Generator,Longitude,115.7752
AUS_Coa_KwinanaC483,Generator,Latitude,-32.1992
AUS_Coa_KwinanaC483,Generator,Longitude,115.7747
AUS_Coa_Liddell506,Generator,Latitude,-32.3713
AUS_Coa_Liddell506,Generator,Longitude,150.9776
AUS_Coa_LoyYangA512,Generator,Latitude,-38.2536
AUS_Coa_LoyYangA512,Generator,Longitude,146.5746
AUS_Coa_LoyYangB513,Generator,Latitude,-38.2564
AUS_Coa_LoyYangB513,Generator,Longitude,146.5864
AUS_Coa_Millmerran532,Generator,Latitude,-27.9615
AUS_Coa_Millmerran532,Generator,Longitude,151.2789
AUS_Coa_MtPiper546,Generator,Latitude,-33.3589
AUS_Coa_MtPiper546,Generator,Longitude,150.0313
AUS_Coa_MujaA548,Generator,Latitude,-33.4467
AUS_Coa_MujaA548,Generator,Longitude,116.3081
AUS_Coa_MujaB549,Generator,Latitude,-33.4468
AUS_Coa_MujaB549,Generator,Longitude,116.3087
AUS_Coa_MujaC550,Generator,Latitude,-33.446
AUS_Coa_MujaC550,Generator,Longitude,116.3062
AUS_Coa_MujaD551,Generator,Latitude,-33.4464
AUS_Coa_MujaD551,Generator,Longitude,116.3074
AUS_Coa_Munmorah556,Generator,Latitude,-33.2117
AUS_Coa_Munmorah556,Generator,Longitude,151.5418
AUS_Coa_Northern571,Generator,Latitude,-32.5433
AUS_Coa_Northern571,Generator,Longitude,137.7882
AUS_Coa_Redbank605,Generator,Latitude,-32.5802
AUS_Coa_Redbank605,Generator,Longitude,151.0719
AUS_Coa_Stanwell633,Generator,Latitude,-23.5097
AUS_Coa_Stanwell633,Generator,Longitude,150.3195
AUS_Coa_SwanbankB640,Generator,Latitude,-27.6601
AUS_Coa_SwanbankB640,Generator,Longitude,152.8145
AUS_Coa_Tarong649,Generator,Latitude,-26.7824
AUS_Coa_Tarong649,Generator,Longitude,151.9153
AUS_Coa_TarongNorth650,Generator,Latitude,-26.7758
AUS_Coa_TarongNorth650,Generator,Longitude,151.9146
AUS_Coa_ValesPointB680,Generator,Latitude,-33.1607
AUS_Coa_ValesPointB680,Generator,Longitude,151.5431
AUS_Coa_WallerawangC689,Generator,Latitude,-33.4028
AUS_Coa_WallerawangC689,Generator,Longitude,150.0833
AUS_Coa_Worsley722,Generator,Latitude,-33.2355
AUS_Coa_Worsley722,Generator,Longitude,116.0688
AUS_Coa_Yallourn726,Generator,Latitude,-38.177
AUS_Coa_Yallourn726,Generator,Longitude,146.3428
AUS_Csp_LiddellSolarT507,Generator,Latitude,-32.3761
AUS_Csp_LiddellSolarT507,Generator,Longitude,150.9797
AUS_Gas_AppinMine308,Generator,Latitude,-34.2082
AUS_Gas_AppinMine308,Generator,Longitude,150.7722
AUS_Gas_Bairnsdale311,Generator,Latitude,-37.8429
AUS_Gas_Bairnsdale311,Generator,Longitude,147.5639
AUS_Gas_BallaratBaseH312,Generator,Latitude,-37.5596
AUS_Gas_BallaratBaseH312,Generator,Longitude,143.8469
AUS_Gas_Bamarang313,Generator,Latitude,-34.903
AUS_Gas_Bamarang313,Generator,Longitude,150.5258
AUS_Gas_BarcaldineLen317,Generator,Latitude,-23.5525
AUS_Gas_BarcaldineLen317,Generator,Longitude,145.3142
AUS_Gas_BellBayBell322,Generator,Latitude,-41.1429
AUS_Gas_BellBayBell322,Generator,Longitude,146.903
AUS_Gas_Berrimah325,Generator,Latitude,-12.4262
AUS_Gas_Berrimah325,Generator,Longitude,130.9195
AUS_Gas_Braemar1336,Generator,Latitude,-27.1109
AUS_Gas_Braemar1336,Generator,Longitude,150.9053
AUS_Gas_Braemar2337,Generator,Latitude,-27.1128
AUS_Gas_Braemar2337,Generator,Longitude,150.9049
AUS_Gas_Brewer339,Generator,Latitude,-23.8817
AUS_Gas_Brewer339,Generator,Longitude,133.8281
AUS_Gas_BrokenHill342,Generator,Latitude,-31.9863
AUS_Gas_BrokenHill342,Generator,Longitude,141.4203
AUS_Gas_Broome345,Generator,Latitude,-17.981
AUS_Gas_Broome345,Generator,Longitude,122.2046
AUS_Gas_BulwerIsland348,Generator,Latitude,-27.4036
AUS_Gas_BulwerIsland348,Generator,Longitude,153.1363
AUS_Gas_Buronga349,Generator,Latitude,-34.1013
AUS_Gas_Buronga349,Generator,Longitude,142.2617
AUS_Gas_BurrupPeninsul352,Generator,Latitude,-20.6286
AUS_Gas_BurrupPeninsul352,Generator,Longitude,116.7821
AUS_Gas_BurrupPeninsul353,Generator,Latitude,-20.5937
AUS_Gas_BurrupPeninsul353,Generator,Longitude,116.7802
AUS_Gas_Camballin359,Generator,Latitude,-18.0278
AUS_Gas_Camballin359,Generator,Longitude,124.1621
AUS_Gas_CanningtonMine361,Generator,Latitude,-21.8601
AUS_Gas_CanningtonMine361,Generator,Longitude,140.9158
AUS_Gas_CapeLambert364,Generator,Latitude,-20.6488
AUS_Gas_CapeLambert364,Generator,Longitude,117.1407
AUS_Gas_CapePreston367,Generator,Latitude,-21.0767
AUS_Gas_CapePreston367,Generator,Longitude,116.159
AUS_Gas_CapralAlumini370,Generator,Latitude,-32.7897
AUS_Gas_CapralAlumini370,Generator,Longitude,151.4813
AUS_Gas_Carnarvon371,Generator,Latitude,-24.8692
AUS_Gas_Carnarvon371,Generator,Longitude,113.6754
AUS_Gas_CawseNickelMi374,Generator,Latitude,-30.3808
AUS_Gas_CawseNickelMi374,Generator,Longitude,121.1635
AUS_Gas_ChannelIsland377,Generator,Latitude,-12.555
AUS_Gas_ChannelIsland377,Generator,Longitude,130.8666
AUS_Gas_CharlestownSqu378,Generator,Latitude,-32.9643
AUS_Gas_CharlestownSqu378,Generator,Longitude,151.6936
AUS_Gas_Cockburn385,Generator,Latitude,-32.2001
AUS_Gas_Cockburn385,Generator,Longitude,115.7737
AUS_Gas_Colongra391,Generator,Latitude,-33.2099
AUS_Gas_Colongra391,Generator,Longitude,151.5448
AUS_Gas_CondamineA392,Generator,Latitude,-26.6682
AUS_Gas_CondamineA392,Generator,Longitude,150.27
AUS_Gas_Daandine399,Generator,Latitude,-27.0863
AUS_Gas_Daandine399,Generator,Longitude,150.943
AUS_Gas_Dampier400,Generator,Latitude,-20.648
AUS_Gas_Dampier400,Generator,Longitude,116.7219
AUS_Gas_DarlingDowns401,Generator,Latitude,-27.1169
AUS_Gas_DarlingDowns401,Generator,Longitude,150.8942
AUS_Gas_DarlotGoldMin402,Generator,Latitude,-27.8972
AUS_Gas_DarlotGoldMin402,Generator,Longitude,121.2698
AUS_Gas_Derby405,Generator,Latitude,-17.3141
AUS_Gas_Derby405,Generator,Longitude,123.6441
AUS_Gas_Diamantina407,Generator,Latitude,-20.7837
AUS_Gas_Diamantina407,Generator,Longitude,139.4833
AUS_Gas_DryCreek408,Generator,Latitude,-34.8475
AUS_Gas_DryCreek408,Generator,Longitude,138.5818
AUS_Gas_Esperance419,Generator,Latitude,-33.8762
AUS_Gas_Esperance419,Generator,Longitude,121.8998
AUS_Gas_Exmouth422,Generator,Latitude,-21.9465
AUS_Gas_Exmouth422,Generator,Longitude,114.125
AUS_Gas_FitzroyCrossin424,Generator,Latitude,-18.1956
AUS_Gas_FitzroyCrossin424,Generator,Longitude,125.5597
AUS_Gas_Geraldton425,Generator,Latitude,-28.7701
AUS_Gas_Geraldton425,Generator,Longitude,114.6485
AUS_Gas_GermanCreek426,Generator,Latitude,-22.9281
AUS_Gas_GermanCreek426,Generator,Longitude,148.5515
AUS_Gas_GlenniesCreek429,Generator,Latitude,-32.4598
AUS_Gas_GlenniesCreek429,Generator,Longitude,151.1286
AUS_Gas_Hallett441,Generator,Latitude,-33.3487
AUS_Gas_Hallett441,Generator,Longitude,138.7517
AUS_Gas_HallsCreek444,Generator,Latitude,-18.2328
AUS_Gas_HallsCreek444,Generator,Longitude,127.6619
AUS_Gas_HunterValley453,Generator,Latitude,-32.3893
AUS_Gas_HunterValley453,Generator,Longitude,150.9664
AUS_Gas_JeeralangA458,Generator,Latitude,-38.2753
AUS_Gas_JeeralangA458,Generator,Longitude,146.4263
AUS_Gas_JeeralangB459,Generator,Latitude,-38.2746
AUS_Gas_JeeralangB459,Generator,Longitude,146.4249
AUS_Gas_JundeeGoldMin463,Generator,Latitude,-26.3712
AUS_Gas_JundeeGoldMin463,Generator,Longitude,120.5776
AUS_Gas_KalgoorlieNick469,Generator,Latitude,-30.8737
AUS_Gas_KalgoorlieNick469,Generator,Longitude,121.4842
AUS_Gas_KalgoorliePar468,Generator,Latitude,-30.7378
AUS_Gas_KalgoorliePar468,Generator,Longitude,121.5065
AUS_Gas_Kambalda470,Generator,Latitude,-31.1919
AUS_Gas_Kambalda470,Generator,Longitude,121.6741
AUS_Gas_Karratha473,Generator,Latitude,-20.7626
AUS_Gas_Karratha473,Generator,Longitude,116.8375
AUS_Gas_Katherine474,Generator,Latitude,-14.4587
AUS_Gas_Katherine474,Generator,Longitude,132.2445
AUS_Gas_Kemerton475,Generator,Latitude,-33.1633
AUS_Gas_Kemerton475,Generator,Longitude,115.7805
AUS_Gas_KRCCogeneratio464,Generator,Latitude,-27.4453
AUS_Gas_KRCCogeneratio464,Generator,Longitude,153.1185
AUS_Gas_Kwinana480,Generator,Latitude,-32.197
AUS_Gas_Kwinana480,Generator,Longitude,115.7759
AUS_Gas_KwinanaAlcoa481,Generator,Latitude,-32.1946
AUS_Gas_KwinanaAlcoa481,Generator,Longitude,115.7797
AUS_Gas_KwinanaCogener484,Generator,Latitude,-32.2225
AUS_Gas_KwinanaCogener484,Generator,Longitude,115.7661
AUS_Gas_KwinanaHighEf485,Generator,Latitude,-32.1973
AUS_Gas_KwinanaHighEf485,Generator,Longitude,115.7754
AUS_Gas_KwinanaNewGen486,Generator,Latitude,-32.202
AUS_Gas_KwinanaNewGen486,Generator,Longitude,115.7728
AUS_Gas_KwinanaSwift487,Generator,Latitude,-32.2243
AUS_Gas_KwinanaSwift487,Generator,Longitude,115.7783
AUS_Gas_LadbrokeGrove488,Generator,Latitude,-37.4567
AUS_Gas_LadbrokeGrove488,Generator,Longitude,140.7827
AUS_Gas_LavertonNorth499,Generator,Latitude,-37.8416
AUS_Gas_LavertonNorth499,Generator,Longitude,144.7887
AUS_Gas_Leichhardt500,Generator,Latitude,-20.7833
AUS_Gas_Leichhardt500,Generator,Longitude,139.4862
AUS_Gas_LeinsterNickel501,Generator,Latitude,-27.8141
AUS_Gas_LeinsterNickel501,Generator,Longitude,120.699
AUS_Gas_Leonora504,Generator,Latitude,-28.8811
AUS_Gas_Leonora504,Generator,Longitude,121.3213
AUS_Gas_Longford508,Generator,Latitude,-38.2236
AUS_Gas_Longford508,Generator,Longitude,147.1657
AUS_Gas_Mackay517,Generator,Latitude,-21.1446
AUS_Gas_Mackay517,Generator,Longitude,149.1591
AUS_Gas_McArthurRiver524,Generator,Latitude,-16.4335
AUS_Gas_McArthurRiver524,Generator,Longitude,136.0935
AUS_Gas_Melbourne528,Generator,Latitude,-37.8086
AUS_Gas_Melbourne528,Generator,Longitude,144.9685
AUS_Gas_Merredin529,Generator,Latitude,-31.5423
AUS_Gas_Merredin529,Generator,Longitude,118.227
AUS_Gas_MicaCreek530,Generator,Latitude,-20.7777
AUS_Gas_MicaCreek530,Generator,Longitude,139.4905
AUS_Gas_Mintaro533,Generator,Latitude,-33.9031
AUS_Gas_Mintaro533,Generator,Longitude,138.7383
AUS_Gas_Moranbah534,Generator,Latitude,-21.9851
AUS_Gas_Moranbah534,Generator,Longitude,148.0246
AUS_Gas_MoranbahNorth535,Generator,Latitude,-21.8967
AUS_Gas_MoranbahNorth535,Generator,Longitude,147.9507
AUS_Gas_Mortlake538,Generator,Latitude,-38.0632
AUS_Gas_Mortlake538,Generator,Longitude,142.6675
AUS_Gas_MountKeithNic540,Generator,Latitude,-27.2146
